text_pt,label
"Sally Ketchum deseja escapar dos vizinhos tacanhos da fazenda suja no leste do Texas onde ela cresceu. Após a morte de seu namorado barnstormer, Tex, Sally decide se inscrever no programa WASP (Women Airforce Service Pilot), baseado em Avenger Field, em Sweetwater, Texas. O simples fato de viajar para Sweetwater traz diversas novas aventuras para Sally, incluindo a aparição da glamorosa modelo Dixie, uma também esperançosa WASP. As mulheres enfrentam discriminação por parte do establishment militar masculino, desde vaias até incidentes mais graves de sabotagem em aviões que os WASPs deveriam transportar. Mas o maior desafio deles é que o advogado reptiliano Ira Waterman não está apenas disposto a desmantelar o programa WASP, mas também tem algo profundamente pessoal contra Sally.<br /><br />Os instrutores de Sally e colegas de classe no Avenger formam a maior parte dos personagens secundários, incluindo o crochê Sr. Skinner e o piloto instrutor inepto de Sally, Beau Bayard, e os colegas de classe Dixie, Twila e Geri. Apesar das grandes diferenças nas origens pessoais das mulheres, o amor por voar as une. Eles são obrigados a concluir o mesmo treinamento exaustivo de PT e em sala de aula (incluindo o treinador Link) que seus colegas do sexo masculino, mas por uma fração do salário. Além disso, eles têm que pagar seu próprio alojamento e alimentação, comprar seus próprios uniformes e, como civis, nem sequer recebiam um funeral militar se um WASP morresse no cumprimento do dever (suas famílias teriam que pagar para que seus restos mortais fossem transportados para casa para o enterro). O romance aborda muitos dos problemas da vida real que WASP enfrentou, e é óbvio que o autor fez um extenso trabalho de casa ao ler relatos em primeira mão de WASP reais.<br /><br />""Wings"" inclui muitos detalhes técnicos sobre fuselagens da Segunda Guerra Mundial que irão emocionar os fãs da aviação, mas incorpora a informação perfeitamente nas habilidades de pilotagem de alto nível de Sally e na experiência em sala de aula na Avenger. Eu senti como se estivesse voando junto com Sally enquanto ela colocava o PT-19 à prova. A história pareceu atingir alguma turbulência em direção ao clímax (ampliou o reino da credibilidade várias vezes), mas no geral ""Wings"" é uma leitura envolvente que os fãs de WASP e da aviação sem dúvida irão gostar. Os WASP estão finalmente começando a obter o reconhecimento que merecem por direito; 175 WASP sobreviventes receberam a Medalha de Ouro do Congresso em 2010. ""Wings"" pinta um quadro realista do treinamento exaustivo e das condições de voo precárias intercaladas com a pura emoção do voo e uma riqueza de detalhes históricos.<br /><br />(Cópia de revisão cortesia da McBooks Press)",2
"Meghan Chase é a herdeira de um legado com o qual ela nunca sonhou há apenas um ano. Meio mortal e filha de Oberon, rei da Corte de Verão, Meghan se encontra no meio de uma batalha épica de fadas contra o invasor Iron Fey; a tecnologia é fatal para a magia das fadas, mas como mestiça, apenas Meghan pode resistir ao glamour do Ferro. Neste terceiro romance de Iron Fey, Meghan é mais uma vez chamada a enfrentar os Iron Fey.<br /><br />Ao contrário dos dois romances anteriores de Iron Fey, eu nunca fui realmente puxado para a história. A fabulosa interação dos personagens secundários Puck, Grimalkin e Ironhorse no romance anterior de Iron Fey, [[ASIN:0373210132 The Iron Daughter (Harlequin Teen)]], está praticamente ausente aqui. A indecisão de Meghan sobre seus sentimentos por Ash e Puck foi finalmente resolvida, embora ela passe grande parte do romance debatendo se deveria ou não apressar o aspecto físico do relacionamento. Muitas das batalhas pareciam uma cinematografia exagerada à la “O Senhor dos Anéis”; Eu praticamente pude ver os efeitos CGI enquanto lia as cenas de batalha. Eu simplesmente não senti a sensação de admiração ou tensão como senti nas aventuras anteriores de Meghan.<br /><br />Várias histórias de romances anteriores finalmente receberam uma resolução, incluindo a do pai biológico de Meghan, que foi anteriormente apresentado em A Filha de Ferro. Isso não quer dizer que estas conclusões sejam sempre satisfatórias; há uma sensação de desesperança que permeia o romance, e se foram os golpes alegres e o humor negro.<br /><br />Os fãs da série Iron Fey vão querer ler isto para ver as várias resoluções, mas se você é novo na série, é melhor começar com O Rei de Ferro.",1
"Este é o sexto livro da série Inspetor Chefe Armand Gamache.  Desta vez, porém, Gamache não está na pitoresca vila de Three Pines, mas sim na cidade de Quebec, para onde foi tentar se recuperar de um terrível incidente em seu passado recente.  A descrição de Louise Penny da Velha Quebec no inverno pinta um quadro perfeito do charme e da beleza da cidade.  Para aqueles de nós que já estiveram lá e conhecem e amam a cidade do “Velho Mundo”, o autor captura perfeitamente as imagens, sons e até mesmo sabores e cheiros da cidade de Quebec.  Os personagens de “Bury Your Dead” também são bem realizados e verossímeis graças ao talento da Sra. Penny para o desenvolvimento de personagens.  O personagem Armand Gamache continua a crescer; ""Bury Your Dead"" explora tanto seus pontos fracos quanto seus pontos fortes.<br /><br />Na verdade, existem três histórias distintas que se desenrolam simultaneamente (uma em flashbacks) neste livro: um assassinato na cidade de Quebec, onde o inspetor-chefe não tem jurisdição, mas concorda em ajudar na investigação; a nova investigação de um assassinato em Three Pines pelo colega de confiança de Gamache, Jean Guy Beauvoir; e uma conspiração sinistra envolvendo terrorismo doméstico.  A complexidade e as camadas do livro exigem do leitor, mas no final o esforço vale a pena.",2
"Siena, na Toscana, é famosa por seu Palio, um evento anual onde dez dos dezessete Contrade da cidade competem em uma corrida de cavalos brutal, do tipo ""pisque e perca"". Esta tradição remonta ao século XVII na sua forma atual. A Filha de Siena se passa em 1723, onde Pia Tolomei, descendente da Rainha Cleópatra, é informada de que se casará com um homem de um contrade rival em seu décimo nono aniversário. Dificilmente a notícia que Pia esperava. No dia seguinte, no Palio, um belo estranho aparece como jóquei da Torre contrada. Pia sente-se instantaneamente atraída por ele, ao contrário do homem cruel e calculista que seu pai escolheu para ela. Um acontecimento chocante põe fim às festividades normais do Palio e o futuro de Pia muda para sempre.<br /><br />O resto da história de Pia é uma história de intriga política e romance frustrado. Esta não é uma brincadeira histórica alegre; existem algumas cenas gráficas. Existem várias tendências sombrias envolvendo assassinato, tortura, loucura e gula que às vezes eram desconfortáveis ​​de ler. O autor inclui um zoológico virtual de personagens secundários desagradáveis, desde uma empregada abusiva e dentada até um Medici gay glutão que satisfaz todos os seus apetites corporais impunemente. Muitas das figuras são baseadas em figuras históricas reais (Violante, Anna Maria Luisa de' Medici, Gian Gastone).<br /><br />Marina Fiorato é excelente em suas descrições vívidas do Palio; eles são informativos e envolventes sem interromper o fluxo da história, e uma parte da narrativa do Palio aparece palavra por palavra em um capítulo posterior, fechando o círculo da história. As descrições elegantes das roupas de época contrastavam fortemente com o mundo cruel da política da corte e com os porões e ruínas úmidos onde aconteciam reuniões secretas à meia-noite.  No entanto, boa parte da trama parece reciclada do romance anterior de Fiorato [[ASIN:0312606362 The Botticelli Secret (Reading Group Gold)]]. Ainda assim, os fãs de ficção histórica (e da Toscana) encontrarão muito para recomendar A Filha de Siena.",2
"206 Bones é o 12º episódio da corajosa antropóloga forense Temperance ""Tempe"" Brennan, que divide seu tempo entre a província de La Belle (Quebec) e a Carolina do Norte trabalhando para identificar os restos mortais das vítimas. Em 206 Bones, Tempe consegue retornar ao seu antigo reduto de Chicago. Como em outros romances de Tempe, há vários casos separados nos quais Tempe está trabalhando ao mesmo tempo. Tempe está em busca de pistas sobre várias mulheres idosas que foram brutalmente assassinadas, junto com um neto desaparecido e os possíveis restos mortais de um avião cheio de turistas de décadas atrás.  O romance começa com um estrondo quando Tempe acorda aparentemente cego, amarrado e com amnésia em relação aos acontecimentos recentes. Este dispositivo é usado com grande efeito entre os capítulos, à medida que a ação segue para os eventos que levaram à situação atual de Tempe.<br /><br />As excelentes descrições dos personagens de Reichs realmente dão vida aos personagens secundários, desde advogados desprezíveis de Chicago até ex-presidiários assustadores apontados como suspeitos. Tempe ainda está testando as águas com o ex-namorado e colega de trabalho Andrew Ryan e ela passa o tempo com os turbulentos sogros letões de seu ex-marido Pete. Seu maravilhoso chefe, Pierre LaManche, está convalescendo de uma cirurgia de ponte de safena, e o clima do escritório despenca com o aparecimento da misteriosa recém-chegada Marie-Andréa Briel. As resoluções para as várias histórias eram plausíveis, sem exageros, como em alguns romances anteriores de Tempe, e Tempe está em ótima forma. Há uma nova complicação interessante com o gato de Tempe, Birdie, e o novo vizinho desagradável de Tempe, Sparky.<br /><br />Minha única reclamação foi com os capítulos finais. Primeiro, a explicação para a situação de Tempe; o vilão parecia improvável, pelas dicas anteriores, e a motivação parecia meio rebuscada. Além disso, na última página, Tempe fala sobre os vários exames forenses do conselho. Seria apropriado como um posfácio, mas fazer Tempe pregar ""O credenciamento é um processo rigoroso. Essas letras por trás do nome de um cientista não são apenas para exibição. Elas são conquistadas com dificuldade. E são uma mensagem de que um especialista foi submetido ao escrutínio de pares e atende a um alto conjunto de padrões éticos"", etc. fire (os Agradecimentos também dedicam o livro aos colegas certificados de Reichs, com uma lista dos vários conselhos).<br /><br />Fora isso, gostei muito de 206 Bones, talvez mais do que algumas das (des)aventuras recentes de Tempe. O ritmo tenso, a brutalidade de alguns dos casos, a caça aos suspeitos, os sogros peculiares e as deliciosas descrições de comida (lembrando-me dos meus próprios parentes poloneses) e a variedade de locais, tudo isso proporcionou uma leitura cativante.",2
"O sonho dos proprietários de padarias Matt Lewis e Renato Poliafito era simples: eles queriam criar uma padaria americana clássica. Sua loja principal, Baked, foi inaugurada em Red Hook, Brooklyn, em 2005, e a segunda, em Charleston, em 2009. Em seu primeiro livro de receitas [[ASIN:1584797215 Baked: New Frontiers in Baking]], Matt e Renato se concentraram em recriar sobremesas americanas clássicas, como torta, bolo de veludo vermelho, tortas de maçã e nozes e sobremesas estilo diner temperadas com toques mais modernos, como matcha (chá verde em pó), chipotle e generosas pitadas de flor de sal. Milkshakes de chocolate forte e smoothies de chá verde misturaram-se com martinis de café expresso. Foi um restaurante de rua principal que encontrou Dean e DeLuca's, e adicionou inúmeras delícias ao meu repertório, incluindo o clássico Baked brownie e o pão de abóbora com gotas de chocolate.<br /><br />Em seu segundo livro de receitas, ""Baked Explorations"", Matt e Renato se concentram em alimentos reconfortantes em vez de inovação; há um toque muito mais retrô na seleção de fotografias e receitas, que homenageia a cozinha da vovó e as receitas antigas em geral. É como uma cápsula do tempo culinária: as barras PB&J têm gosto de merenda escolar, os biscoitos de manteiga de amendoim não assados ​​trazem de volta memórias do tempo passado ""cozinhando"" com a mamãe na cozinha, enquanto a torta de laranja Creamsicle o levará de volta aos verões da infância passados ​​​​bebendo refrigerante de laranja (refrigerante, Coca-Cola) nos degraus da frente. Biscoitos amanteigados clássicos, biscoitos de impressão digital e barras de gafanhoto (minha avó costumava fazer um doce muito parecido) evocam lembranças do ""chá da tarde"" com a vovó e seus amigos da vizinhança. Isso não quer dizer que você não encontrará combinações surpreendentes aqui; há sempre biscoitos recheados de chocolate com sal e pimenta, cupcakes de sopa de tomate com cobertura de mascarpone ou quadrados de alecrim e damasco.<br /><br />A seção de café da manhã apresenta a maior parte das receitas, com participações especiais de pão de bolha de macaco, muffins de abóbora com cheddar, donuts de leitelho, scones de Nutella, waffles maltados, bolo de migalhas, torradas francesas assadas e grãos de queijo assado. Para aqueles que preferem que o café da manhã induza o coma de açúcar, você encontrará bolo de aveia com gotas de chocolate e cobertura de cream cheese e o pecaminosamente decadente pão duplo de chocolate com pasta de cream cheese com manteiga de amendoim. Imagine morder um copo de manteiga de amendoim Reese no café da manhã e você terá a ideia geral, embora seja complementado com cacau em pó Valhrona e chips agridoces Ghirardelli. Descobri que a quantidade de açúcar incluída para a pasta de cream cheese com manteiga de amendoim era um pouco demais para mim (1/3 xícara para 5 onças de cream cheese), então você pode começar com ¼ xícara de açúcar e adoçar a gosto.<br /><br />Sobremesas regionais, especialmente aquelas resgatadas das profundezas mofadas dos livros de receitas comunitários, são apresentadas com destaque, incluindo ofertas do Nordeste (Joe Froggers do Maine, biscoito preto e branco de Nova York), buckeyes e barras de tartaruga do meio-oeste e salada de gelatina de morango (mesmo antes de me tornar vegetariano, a gelatina e eu estávamos em situação duvidosa). A culinária sulista recebe um aceno definitivo, com muffins de mel e milho, torta de leitelho, biscoitos de cowboy, barras de pudim, bolo de chiffon com praliné e bolo Bundt de açúcar queimado com cobertura de rum de caramelo. Para apaziguar as várias facções dos puristas da torta de lama, existem duas versões diferentes da Torta de Lama do Mississippi; o primeiro é uma torta de sorvete de café encharcada de chocolate e bourbon, enquanto o segundo, Muddy Mississippi Cake, é um bolo de chocolate sem farinha ""dentro de uma crosta de biscoito coberto com uma camada de pudim de chocolate sedoso e chantilly"". Ambos são bons o suficiente para fazer você pular e testemunhar.<br /><br />Tal como acontece com o livro de receitas anterior, ""Baked Explorations"" é lindamente apresentado em papel de alta qualidade. As guardas são impressas em um lindo design com detalhes dourados que lembra a porcelana Lomonosov. A atraente fotografia de Tina Rupp realmente se destaca e, desta vez, há vinhetas encenadas com porcelana antiga, livros antigos, utensílios de cozinha envelhecidos e várias antiguidades espalhadas. Ler a introdução de cada receita faz parte da diversão; ingredientes e instruções são claramente definidos e divididos em etapas gerenciáveis, enquanto notas e variações de Baked também são apresentadas. Você encontrará um prático gráfico de conversão métrica e uma lista de fontes no final, enquanto dicas úteis sobre ingredientes, preparação e armazenamento podem ser encontradas por toda parte. Uma nota de advertência: Matt e Renato não acreditam em economia",2
"""The Farm Chicks Christmas"" de Serena Thompson é a continuação de 2009 [[ASIN: 1588168662 The Farm Chicks in the Kitchen: viva bem, ria sempre, cozinhe muito]]. O primeiro livro Farm Chicks foi um livro de receitas country repleto de histórias e reminiscências de Serena e Teri, ideias de artesanato inspiradas em antiguidades (um estêncil reutilizável foi incluído na capa) e comida reconfortante: receitas fáceis para guloseimas de café da manhã, aperitivos, sopas e saladas e sobremesas decadentes, mais de cinquenta no total. Apresentadora de revista Living e show de antiguidades (sua melhor amiga, Teri, se aposentou do negócio). O livro ainda inclui inúmeras ideias de artesanato inspiradas no país; você encontrará etiquetas para presentes e cartões autoadesivos decorativos de inspiração retrô no verso, junto com várias ideias de decoração para ""a época mais maravilhosa do ano"". No entanto, a proporção entre artesanato e receitas é invertida desde o primeiro livro; há apenas 17 receitas incluídas no final com sugestões de presentes sobre como embalá-las.<br /><br />""Farm Chicks Christmas"" captura a magia dos Natais da infância, desde visitas familiares à fazenda de árvores (completa com ideias de receitas de bebidas quentes para carregar), ideias de decoração natalina (bandeiras recortadas, enfeites de pompom de bola de neve de inspiração vintage, árvores de cone e árvores de funil vintage, banners e muito mais) e fotos dos amigos de Serena e casas de família decoradas para o Natal.<br /><br />Grande parte do livro é mais como um ensaio fotográfico em álbum de recortes, com trabalhos manuais espalhados em poucas páginas. Além disso, as dicas de decoração (e fotos incluídas) são country vintage no estilo Farm Chicks: exibir brinquedos antigos de fazenda na neve de coco, por exemplo, ou empilhar funis de metal para fazer “árvores”. Se você não é fã de tudo que é country, este provavelmente não é o livro de férias para você.<br /><br />As receitas de férias incluídas são poucas e voltadas principalmente para dar presentes, como nozes doces e salgadas, mini bolos de laranja e vários tipos de biscoitos (recortes de manteiga, bolas de manteiga de amendoim com cobertura de chocolate, bolas de neve, biscoitos Spritz). Tal como acontece com o livro anterior, uma lista útil de gráficos equivalentes de métricas é fornecida no final. Experimentei primeiro a receita de nozes doces e salgadas e, apesar de saborosa, não achei que predominasse o sabor “doce”; foi mais uma reflexão sutil (há apenas 1,5 colheres de sopa de açúcar mascavo e 2 colheres de chá de mel para 3 xícaras de nozes).<br /><br />No geral, ""Farm Chicks Christmas"" é uma caminhada nostálgica por uma estrada de memória nevada, mas tem um apelo de massa mais restrito do que ""Farm Chicks in the Kitchen"" devido à inversão da proporção entre receita e artesanato e ao estilo de decoração específico do gênero (gostei das muitas fotos bonitas, mas não vou me pegar fazendo guirlandas de fios de lã ou enchendo potes com lâmpadas de Natal extras tão cedo).<br /><br />(Cópia de revisão cortesia da Sterling Publishing)",2
"Rick Rodgers, autor do delicioso tomo [[ASIN:0609604538 Kaffeehaus: Sobremesas requintadas dos cafés clássicos de Viena, Budapeste e Praga]], retorna ao assunto do café e produtos assados ​​​​de estilo europeu em ""Café e Bolo"". As primeiras quarenta páginas são dedicadas a uma cartilha de café excelente e aprofundada, que inclui uma breve história do café, ""conversa sobre café"" (notas de sabor e adjetivos usados ​​para descrever cafés, semelhantes à degustação de vinhos), regiões de cultivo, dicas de preparo, uma seção dedicada exclusivamente ao café expresso e tipos de cafeteiras.<br /><br />As receitas de café incluídas cobrem o território europeu, como cafés vienenses (fiaker), mocha com especiarias, café irlandês, café; brulot de Nova Orleans, e variações mais abrangentes, como café vietnamita e tailandês (gelado), junto com uma receita de frappe DIY (sorvete, café expresso e leite integral) e um martini expresso.<br /><br />Quanto à parte de cozimento, ela é iniciada por uma excelente cartilha de cozimento que seria útil para padeiros novatos em particular. Há uma discussão aprofundada sobre ingredientes, equipamentos, cozimento e resfriamento e decoração. As receitas de bolo estão divididas em quatro partes. Se você está procurando comida reconfortante, encontrará receitas tradicionais, como pão de gengibre com maçã e cranberry da avó do autor, fivela de amêndoa e mirtilo ou bolo de café com canela. Para as crianças (e crianças de coração), há uma seção dedicada a cupcakes e glacês. Bolos graciosos ao estilo sulista incluem bolo de coco com ambrosia e bolo de especiarias com cobertura de praliné. Você também encontrará novos favoritos, como cheesecake S'mores e bolo de chocolate com cobertura de malte de chocolate.<br /><br />A primeira receita que experimentei foi o pão de gengibre com maçã e cranberry; Escrevi ao autor para ter certeza de que 2 xícaras de purê de maçã sem açúcar e 1/2 xícara de manteiga estavam corretas, já que parecia muito líquido para um pão. Rick confirmou que sim. Fiz sem o pedaço de manteiga no interesse de deixar a receita com baixo teor de gordura e aumentei o gengibre para 1/2 xícara, e fui recompensado com um bolo de especiarias úmido e cravejado de frutas que daria um lindo presente se assado em uma forma de pão decorativa como [[ASIN: B000QYN19M Nordic Ware Pumpkin Loaf Pan]].  Rick aconselha assar em uma assadeira 9 x 5, ou você vai acabar com massa extra. O pão de gengibre com maçã e cranberry também daria ótimos muffins para aquelas manhãs frias em movimento.<br /><br />Os bolos de estilo europeu são onde o livro realmente brilha e combinam maravilhosamente com cafés vienenses, como o fiaker (para mais receitas de café europeu de Rick, tente encontrar uma cópia do excelente e esgotado Kaffeehaus). Bolo Floresta Negra, torta moaahaccino, gateau de avelã com creme de manteiga de café, torta sacher de chocolate e morango e bolo tiramisu com cobertura de mascarpone transportarão seu paladar em férias culinárias. O livro termina com uma lista útil (embora breve) de fontes (on-line), incluindo a Amazon.<br /><br />""Café e Bolo"" é curto, com apenas onze receitas de café e vinte e cinco para bolo, mas as excelentes cartilhas de Rick, estilo de escrita envolvente e instruções passo a passo fazem desta uma boa escolha para um padeiro novato ou para a anfitriã de um clube de café (ou livro) (é o tamanho perfeito para colocar em uma cesta de presentes). Existem inúmeras fotos lindamente encenadas que mostram as receitas incluídas. Também é impresso nos EUA, o que está se tornando uma raridade atualmente. Padeiros mais experientes vão querer experimentar Rick's Kaffeehaus (se você puder encontrá-lo), Doris Greenspan's [[ASIN: 0618443363 Baking: From My Home to Yours]] ou Carole Walter's [[ASIN: 0307237559 Great Coffee Cakes, Sticky Buns, Muffins & More: 200 Anytime Treats and Special Sweets for Morning to Midnight]].",2
"Anjos são atualmente populares em YA... basta olhar para o sucesso de [[ASIN:1416989420 Hush, Hush]] e [[ASIN:0385739133 Fallen]], ou até mesmo trabalhos anteriores como [[ASIN:1842556290 Angel]]. ""Halo"" é o primeiro de uma trilogia, seguido por ""Hades"" e ""Heaven"". Ao contrário das histórias de anjos caídos de “bad boy” que estão atualmente na moda, “Halo” apresenta um trio de mensageiros completamente limpos: o arcanjo Gabriel, o serafim Ivy e Bethany, a mais nova do trio. Cada um tem um talento especial; Gabriel é um guerreiro, Ivy uma curandeira e Bethany ainda não descobriu seus poderes. Os três estão morando em uma casa em Venus Cove, para onde foram enviados para neutralizar as forças das trevas em ação.<br /><br />Bethany está matriculada na escola secundária católica local, onde logo se encontra com Molly e sua turma e, mais importante, Xavier, o capitão da escola. Xavier tem tudo: é bonito, atlético e, o mais importante, católico. Ele é voluntário em cozinhas comunitárias e lares de idosos em seu tempo livre. Os dois começam um romance turbulento sob o risco de serem interceptados pelos céus. Beth fica tão envolvida com Xavier que começa a se esquivar de suas obrigações de serviço comunitário. Enquanto isso, o estudante transferido Jake é um rebelde charmoso com uma veia sombria...<br /><br />Com quase 500 páginas, ""Halo"" é lido rapidamente devido à sua extensão, mas há falta de profundidade. A autora tem o hábito de sobrecarregar adjetivos descritivos em uma frase, o que afetou o fluxo e, considerando o nível das reflexões de Bethany, o nível do vocabulário parecia elevado demais para soar verdadeiro (espero que seja por causa da pouca idade da autora e que seu estilo se torne mais simplificado à medida que ela continua a escrever). As poucas descrições do paraíso pareciam feitas às pressas, assim como Gabriel e Ivy, que convenientemente aparecem quando necessário e parecem chatos, quando eu teria gostado de ouvir mais sobre a vida de Bethany antes de vir para Venus Cove.<br /><br />Grande parte da história de Bethany é contada pela tentativa de se adaptar à escola (nenhuma ""tecnologia moderna"" é permitida em casa, então ela nunca viu um telefone celular e não conhece o Facebook), ou seu caso de amor que a consumia. (somos constantemente lembrados de como Xavier é lindo, perfeito, etc., e ela se desespera durante suas ausências). Apesar de ser um anjo, ela é obcecada por vestidos de baile tanto quanto qualquer mero mortal (e é igualmente suscetível a fraquezas humanas envolvendo álcool em festas). Ela também não tem noção de sexo e solicita conselhos de fontes duvidosas na escola. Mas ""Halo"" não é totalmente limpo, mesmo que Xavier acredite em ""salvar-se até o casamento"", o trio angelical é voluntário em cozinhas comunitárias e tenta trazer as pessoas de volta para a igreja, e Gabriel aconselha Molly a amar seu corpo do jeito que ele é, em vez de fazer dietas radicais. Há alguma violência bastante gráfica, mas está totalmente em desacordo com as mensagens católicas veiculadas ao longo do livro. O líder ""malvado"" apareceu logo no início, o que meio que arruinou o suspense.<br /><br />Apesar da extensão do livro, havia várias subtramas que poderiam ter sido desenvolvidas de forma mais completa, como a história de Alice (Bethany adota o cachorro de Alice, Phantom, logo no início). Meu principal problema era que os temas católicos pareciam inseridos de maneira bastante contundente às vezes (a discussão à mesa de jantar no Xavier's, por exemplo), e que Betânia está tão ocupada sendo humana que há muito pouco tempo dedicado a ouvir sobre o Reino celestial; as breves descrições que existem parecem abstratas e vagas. E vários outros problemas menores provavelmente serão corrigidos na tiragem final, incluindo inúmeras palavras com erros ortográficos que distraíam. Veredicto: os fãs de “Hush, Hush” e “Fallen” vão gostar de “Halo”.",1
"“Intertwined” conta a história de Haden Stone, um jovem com um problema inusitado: ele tem quatro almas humanas presas dentro de sua cabeça. Cada uma dessas almas possui um talento único: Julian ressuscita os mortos, Elijah conta o futuro, Eva pode viajar no tempo e Caleb é o impetuoso e impulsivo que pode possuir outros humanos. Aden é constantemente bombardeado por todos os quatro gritando com ele, o que levou a um diagnóstico de esquizofrenia, inúmeras instituições mentais e reformatórios, de um lar adotivo a um lar adotivo infeliz. Em sua última ""casa"", fora do Rancho D&M (pense: um lar para meninos problemáticos), Aden está lutando contra zumbis quando experimenta algo que nunca sentiu antes: um silêncio total e feliz. As vozes em sua cabeça estão silenciosas e é por causa de uma garota. Ele está desesperado para descobrir *como* ela pode parar as vozes. À medida que Aden e Mary Ann aprendem mais um sobre o outro, mais sobrenaturais entram em cena. O novo melhor amigo de Mary Ann é um grande lobo negro que a segue na ida e na volta da escola, e Aden se envolve com uma princesa romena.<br /><br />Suas histórias se entrelaçam em uma trama complexa; os vários personagens procuram resolver questões sobre suas origens, vários romances se desenvolvem, ao mesmo tempo em que tentam combater os horrores gêmeos do ensino médio e dos inimigos sobrenaturais. No entanto, havia tantos personagens secundários e desenvolvimentos de enredo para acompanhar que o enredo às vezes parecia muito difundido, embora o livro tenha quase 400 páginas. Pelo menos uma das resoluções parecia muito convenientemente ""marca registrada"", enquanto o final violento levou a história a uma direção totalmente nova. Eu sinto que teria sido uma história mais eficaz se mais personagens secundários e enredos tivessem sido cortados ou trabalhados em romances futuros. Às vezes pode ser opressor, e me vi perdendo o foco mais de uma vez.<br /><br />Os elementos sobrenaturais são bem tratados, embora às vezes muito brevemente (como as fadas, bruxas e duendes introduzidos no final do romance), as quatro almas presas na cabeça de Aden me lembraram do filme de Robert Downey Jr. [[ASIN:031608736X Eclipse (A Saga Crepúsculo)]]: a vampira Victoria e seu guarda-costas Riley vêm à mente. ""Intertwined"" atrairá fortemente os fãs de romance sobrenatural e paranormal. Se você amou [[ASIN:0385736827 A Floresta das Mãos e Dentes]], [[ASIN:0385734212 Sangue e Chocolate]] e vampiros, ""Entrelaçados"" é para você.",2
"""Immortal"" é um romance gótico contemporâneo que, bem, tenta muito ser um romance gótico, incorporando quase todas as convenções do gênero (cenário sombrio, arquitetura gótica, presságios, eventos sobrenaturais, mal, vilões controladores, cheque). Evie Johnson é enviada para a Wyldcliffe Abbey School depois que sua avó sofre um derrame (a mãe de Evie morreu e seu pai é um oficial militar estacionado no exterior). Aos dezesseis anos, Evie levou uma vida protegida, crescendo à beira-mar. Sua primeira impressão de Wyldcliffe não é promissora; forçada a caminhar até a abadia na chuva depois que o motorista do táxi se recusou a levá-la para ""aquele lugar amaldiçoado"", ela quase foi atropelada por um homem misterioso, bonito e aparentemente tuberculoso montado em um cavalo preto.<br /><br />Quando ela chega, Evie descobre que é um caso de caridade (eu ficava tendo flashbacks de ""A Princesinha""). Após uma recepção gelada da abelha rainha da escola, ela descobre que deverá dormir na cama de uma garota morta. Ela não tem permissão para ter telefones celulares, iPods ou outros aparelhos eletrônicos. O prédio é aparentemente mal-assombrado. Sua única fuga vem de suas visitas noturnas ao estranho misterioso, mas a colega estudante de caridade Helen parece determinada a manter Evie longe dele, chegando ao ponto de ganhar seus deméritos (três deméritos equivalem a uma punição muito desagradável, o que se torna mais claro à medida que o romance avança).<br /><br />O romance alterna entre a narração em primeira pessoa de Evie e a do diário de Agnes. Gostei da ideia do diário, só que diminuiu o impacto dramático da “revelação” deixada na página 268, que eu descobri no início da história graças ao prenúncio. Eu gostei de como a linguagem de Evie no presente refletia as anotações do diário de Agnes, estabelecendo um vínculo entre elas.  A Wicca desempenha um papel importante, e achei os elementos mágicos mais envolventes do que o “romance” entre Evie e Sebastian. As descrições dos vários rituais e ingredientes são descritas detalhadamente. A magia negra e os rituais de sangue também são explorados no final do romance, e senti que os personagens secundários envolvidos nessas atividades eram bidimensionais. O último terço do livro, e o final em particular, pareciam ter se beneficiado de mais desenvolvimento; depois de passagens longas e lentas, tudo parecia apressado.<br /><br />No geral, uma leitura bastante rápida, mas parece voltada para um público mais jovem. Shields consegue evocar uma atmosfera assustadora cheia de sociedades secretas e fantasmas vagando pelas charnecas. Fãs de magia, romance paranormal e romances góticos irão adorar Immortal. A sequência, Betrayal, continua onde Immortal termina.",2
